file_name	cdn_link
sa_000791.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_EurlPQVHx4bvQU3FCvCJsNGd6TR6w17s56dGY3JxFCFYFPEIjJs5GWNTpPQSoUIqYRHLA6rtMk_lSSpFROKls5Qq81jM.tar?ccb=10-5&oh=00_AfAlOHvpdNCNdolARzL_KHCwvmUyuhlmj542MVCrPAc8ew&oe=6455CC24&_nc_sid=fb0754
sa_000792.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-ED0gn4mYT07DnOyQroMermSFFt_uVMlKoeno-TbUHp-eFpJOsF_PJPH_z8E_tVXA44I0Zw4URwEHGMLhrokFsYMgTWyc.tar?ccb=10-5&oh=00_AfApmb3FXk9bRTDoUAft7LRNuc30NnhWRejPoafHysIyAg&oe=6455C7C6&_nc_sid=fb0754
sa_000615.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8sPHxsFP9hOZnnnNiSuJMUPx6wealQZ_qkPT9MG9PbLTipgI3HO0yK3iKTm3PUdjWoBkhlYB_e8spj5E7knxfTSoJkTZo.tar?ccb=10-5&oh=00_AfC3w_0gjqSkYnMC5FHzBrftEq8Pg6zcyb88o9MhFI690A&oe=6455C489&_nc_sid=fb0754
sa_000616.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_ePJiqLkk58DgkbIQj_ys0OqK3gk5SxVvl2Vpd8eN6wrLEdUO2LTUOUmm3l1wTqDUYHQeqqSXZBV4ki8e1xxs603rKrkw.tar?ccb=10-5&oh=00_AfASZiHhN9AeK4sqpkNgooy-rPREJkgWqEBv1KfW4YzYOw&oe=6455DDDC&_nc_sid=fb0754
sa_000617.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_ebiTfiPtxExRB8gyCEopi5gedolc_u_5Q7KZND69rpACAznJv9mcZgv7hCVKM69CYHmnxbsDU4LcpzpIkwTqYSzNlaxo.tar?ccb=10-5&oh=00_AfDzkbn77A12JnPGFSAneWwnJlPQeW76OcK3oeVqau6UzQ&oe=6455EC34&_nc_sid=fb0754
sa_000625.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8weDTwVx9TVuQoLRKuYqoHfMjWI9d0e15dvXNGByuLok8xas-LY_GejapceuwIE-HB4DMJvJDGn9V564cEtOuvPAzGJ_Y.tar?ccb=10-5&oh=00_AfCkunj33Smxj1pXOR5XaImTPwleFla9TzducDuqVukysw&oe=6455CE9B&_nc_sid=fb0754
sa_000626.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-Tj-TllwKl2vC4eGmnyFkjjNNzgo2jCyeC9GS-Rw_HkGfze0DNeiSUyjxhNq4zrmO2WD2Yk2xXYYZ17gpyTP7SfPKag6E.tar?ccb=10-5&oh=00_AfAG9G2Un5bkrBwmrEaWDDDrKKlyvezSohLkUDKgIcsZZQ&oe=6455D9F7&_nc_sid=fb0754
sa_000627.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-I3L8QheccQnNlwVp7Q5FBbm0rFRvOy5WE1rzXMMy7iyKAjGVvKhD3_2IUChRcnyvXCcDF0ZvoHjy5oNOArrdNqC3FLdA.tar?ccb=10-5&oh=00_AfBJxcEoYP5jOH9Mt5PyWzoHgrkRc-FKBSAnRgb2hx75YA&oe=6455E5CF&_nc_sid=fb0754
sa_000635.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An803J9nVuMjO5rtpcX_BIA4TYaLW935nQin40UrGQlgsULxGE--ahWZngb0BboGo81Akn6gkwYl4WGGqMSTAb8gMFQ7p2M.tar?ccb=10-5&oh=00_AfCdljG-D-fI2HSNk12_rtcaVMBUGp4shi6e1C4OwwjQIA&oe=6455D4B4&_nc_sid=fb0754
sa_000636.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-GCFo4IWz9dDIu3oWzldNxGOionBjgpypjiHjwQTDjUm4IFBOp7mTG6Rybpgok262E8WArzKhjJNQ5ebZ0NN96EtQxxV4.tar?ccb=10-5&oh=00_AfCmen6Kz8tH8ICUr6qPWyaHkNq1mV2TW6UOZCGf3qJwVg&oe=6455DE5C&_nc_sid=fb0754
sa_000637.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-lALyghJyPotRdaHxQkfV2Ub1COVQHxdlezaMLI2R5atc-JwQ0EMiJMCb7F6VAsSNXh44ram7mNtaDnIRpUNf3rn11SW8.tar?ccb=10-5&oh=00_AfC1gBfAU6ZFivvxwosqIo-0jscky94lsKptfTWZft6hQA&oe=6455C807&_nc_sid=fb0754
sa_000645.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_aHe4ZOh2jKt6aNP1wYoWxlSSzKKwZHH8lx_phbr8RPXYTxwFmSY-1qjb2n4UQGeTtBxgsUivBkA71MdBU4JdBXEbv4jA.tar?ccb=10-5&oh=00_AfC6zgL4vEFQ0wcAPfltU26lkg_1ctyeWV_vDDTj6YVpWg&oe=6455EF45&_nc_sid=fb0754
sa_000646.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An91GC0XICVUEQBdz1UPeqsFgDfS5Sg_1l3my3z6WlJeKlCsB3i9rd3nZoyqqSW0ev4b-6PjAOC6EWk3UzIzjh2lOpzwdZ4.tar?ccb=10-5&oh=00_AfA4EHhQZjrksxFseI7MXQOtFMBG4ySN-f3yUCuIj72I_w&oe=6455D566&_nc_sid=fb0754
sa_000647.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9yLW3sgFaxDNjnLcnsGWSOIdyHMIpaaGIdS867mueOijdSVjMiGNTYPMJfiFHu9vNHpjogB8MZrNMe2nkOBJTMmBCeoKc.tar?ccb=10-5&oh=00_AfD2kRfe5PQoUnUAUf3-wnEh7zfq0TejXLYrC2-xiKQzlg&oe=6455F1D4&_nc_sid=fb0754
sa_000655.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-iFhugq_05tqY68P6Vjkdp9Zu973kWjDpTgqpGvajvZzKA9ATKGgBlpx7H58IHgh91HaLa_f5lUdN8tWRia_kKUPgmbo8.tar?ccb=10-5&oh=00_AfAwgkHJUnyxdPTFxdyvwvFpB_2f8qHCXH-aaicu8MKr8A&oe=6455E08B&_nc_sid=fb0754
sa_000656.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-2Xxmxl_Nw3c_s60dCjzZYzOLdW_FTHVB-eZwhwF84nUY4aiQSe4iVrODf1PCaWHCJLgtHLcbRrJ7Ch1BT5DUC71XpZkI.tar?ccb=10-5&oh=00_AfCW4C5yVLw__P_9NU4G33ZDCxFb3QJJRS8CqWxA8z69VA&oe=6455F6B7&_nc_sid=fb0754
sa_000657.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_Dbte3bDAI95EgbWopPLarVjVHUDzpxwDGaG2D32-Q0whNlT_Ms-NVjpbAIgly714sQq5dO-h57mCS0O887f-O-prziFc.tar?ccb=10-5&oh=00_AfCQBwuCaTAOIZbOddiGZKFF5xwcWkfH039sxx9S3NcuWA&oe=6455CC4E&_nc_sid=fb0754
sa_000687.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9_089lbkpue1v-37_Z0jbsQ1MUUSDbGiuMc9ujnWqkI3uuJFtFyEStugPl2Xw31nGHE5dn6gtBwg0vqd0GeYya-Fi7Fkw.tar?ccb=10-5&oh=00_AfBBOHsjqyfZuefCokVpzQjNp-CYOlyPz-0csGE48F2nEQ&oe=6455D820&_nc_sid=fb0754
sa_000697.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-wxla-EvR2gopkS8wQqEi017XzWUT1oBzpIFPCTEAhlWdH0stDAx2XhMYNCGAKv-pV2ho4_-vGCGyvkh-6ua3_4_2HTjQ.tar?ccb=10-5&oh=00_AfC50pVVCeqMQgMNSIxL2P_dAmX7Egtw6VmO9Pl-Jd1L7w&oe=6455F8B8&_nc_sid=fb0754
sa_000703.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-FSotdw8xCj1Vus8pUleX2be2mD3XDGzjeBLmfTytPzfEQ_ucVBMrutgZuOuOTuYi3tm5CvE7QvyvOoSXWA4JYz-qLQ3o.tar?ccb=10-5&oh=00_AfDX26COAfJqcNjhzxpIPK1eST3o-SlXp5fMSUjschwzRA&oe=6455C6F8&_nc_sid=fb0754
sa_000704.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_nJhsoib5F7r_BcGin7HkuuHEoK17s1u2UXmjcGtE5UMimSg7c6adyRAgd1Vfle1l_z81Kok1gZ9l3Z3s-MQbjVpdaoG0.tar?ccb=10-5&oh=00_AfBnD9JYuxNKQ-6Fg7Aw2mpv5mv_7rgVzzRdHfCmcZgANQ&oe=6455F158&_nc_sid=fb0754
sa_000705.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8FnoBgUjMsSVJBGwacMoT2AmwovAhHPUcEGmRU3vtLFYgEacDC44l3x74zCSgOUITf-XBFNKbVmkeJQ9eDCZGfuyuwb4k.tar?ccb=10-5&oh=00_AfCpSYtGSPNaXD0NkmtU7CCmXMZfb2paoV1pykJ3ewmwcw&oe=6455EE9F&_nc_sid=fb0754
sa_000706.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8bqjvCFtl7VjltxahdV6V_tSOrbE3QoKGkhK7qMJZ4CVySTIiYcBeJAsuOMb79frN7lMkzJ9CUzKAL14zFC8f63JH7FDU.tar?ccb=10-5&oh=00_AfBpPdDhn33lvqr4Wpe6mOYBItDI4Frcr_IDNyhE8ANizg&oe=6455C391&_nc_sid=fb0754
sa_000708.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An89j-0AhZYpREyeaGmEedH3wdEQEoQOzy5sDVzrjGT19D6mp4784iqBR7Tnu7s7mzBQllsgOfpJYT5UNpsQFG2rh6qkuV4.tar?ccb=10-5&oh=00_AfCL1YgnyhibAGjAalf4lMbSMXvgsWqpFKnjv-loMc6LjA&oe=6455C6CE&_nc_sid=fb0754
sa_000723.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_tukSwY8zobYetpGQmhnXPCfanGzUly5blB7qeo_s33zzyjxQH7rrixiSbXSxrfWwo0ainsoSI7Ig9sfJchKo7DPfICxQ.tar?ccb=10-5&oh=00_AfBQI1oNjfsOyRYziBAB7yUqT8Zmac7-5XFK_FA10GBXOA&oe=6455CEBA&_nc_sid=fb0754
sa_000724.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_L4wugoMRacYaUYnKjj-STRcl4w6kXGuJjJaENAIm-p_yNahkRgVAS5XiYFMJ8JWOlBEGaWbgP7iPFtg-zXi0vAGREnVc.tar?ccb=10-5&oh=00_AfBxryHgCsP0d1kP8mMD4eeKhyVYSD_7Ql4RysT9xZ52og&oe=6455CCF0&_nc_sid=fb0754
sa_000725.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An90xeuW81xHPQ-aPqQGa5-SlK3vxhCZo0QlCJ946MiLsOYl4b5ZTvcCqg5fXmcVMMUuzQHIak0YnJXBczEPTfVd95vhIfQ.tar?ccb=10-5&oh=00_AfBBVnZJAK-yj4vvmJIL8pEecqzQMzKtD6bFgmpXZP5bNA&oe=6455C3B8&_nc_sid=fb0754
sa_000726.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_TLGc-z1PDykA86axv-YE9mrmMTiA7tGV4MANbZNaJLrhZUYT6jBSI7S97HF2ymAV4hLd3f_uKgm58JZ_xn27b5vUbDs4.tar?ccb=10-5&oh=00_AfBs_VADlXCUxnPFti044-SxslofHKeHffqU5Ps9mhrpyQ&oe=6455D20C&_nc_sid=fb0754
sa_000728.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9BorLQLcGjVJcIxiTiBRbPyYhKOg7LlcIHnDJvslw5IgXv70Xb5XgCO99Ej5te8FRL1Uhkwl_vVoXLrhdoOs1KA2q8xi4.tar?ccb=10-5&oh=00_AfB9SB8TZ3be1c8a0VPLmAYZAp4FPXPSId_zxrodHaApMQ&oe=6455C677&_nc_sid=fb0754
sa_000733.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_cYKzjIMNm76jYAeZ4lmAPOqx88D4_Cq4w0GA64MgGqYqpybhLFCLJho9LDSNTMelndpYpkudR8fjLvX5olotUoKtkZks.tar?ccb=10-5&oh=00_AfBNmhQ5kkH-8pQyZseiidlbXwFAHGF_P_8MtPG_4zkjQg&oe=6455CA5C&_nc_sid=fb0754
sa_000734.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An96ghSxK2yqOI9TblaoZ1a7kzs_89_t8vFSWvMwJQl9eJUFSP5prsT8DMXW3q2CfBouEP3GPui_-WGufreMVwocRX0Bax4.tar?ccb=10-5&oh=00_AfAEIj0G02ylKdY1sn5XUrfb7zTtn9yofHfuRl570Rd5QA&oe=6455E6B3&_nc_sid=fb0754
sa_000735.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_JBd1l7SgwfTFQs5GkVfMF7waIqqTOxA4uwMbVT5JJbS-eshb7wRHOWkcNGV4D0H9jocvNTLUhs-BdH4g4Z_4AVhbGfYQ.tar?ccb=10-5&oh=00_AfCDTc9IDGCib3deOGKDmepNYeYlQLcUPyk9snHs2WcwtA&oe=6455DFB6&_nc_sid=fb0754
sa_000736.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9RiIQYyV4ibdo4QHaE_CNqXHfi3GhKv38MWRR1kd8AUkmyV_yg948H6evruRKNlPAyzOpqap_P5AoKhsIrEPihNSqYTZ4.tar?ccb=10-5&oh=00_AfAABdswyXDrpx-oAIRe1E1sqibdOZbe12Fotti7Vwwt2g&oe=6455FA84&_nc_sid=fb0754
sa_000738.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_S_R2T2YXeGytlQ8D7BrebI_fmGpBdvfBs_7cNL_AwdyY0_8xoZXp7iIpuHEmLsy03SCUWPTuQ11VtUOQBARV0JKNkYdY.tar?ccb=10-5&oh=00_AfDKli3ACyoDjwrBqFm3FTiUAxDmpoAwprDna1XgJtD0LQ&oe=6455E111&_nc_sid=fb0754
sa_000743.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-5SebBU94P8VRRRjLwvguS_W7m1dV0XV6xLvvjkXeDOSl5RAyWz2vpJZ6eaJZDkVe5zEpKefj8PDqflI8P-fq60WQXEWw.tar?ccb=10-5&oh=00_AfA1uk2yS-DcQHyHvtySC-tvH65Jlg92Ay9dmAImNEoOgQ&oe=6455EF2E&_nc_sid=fb0754
sa_000744.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9P0C41DIE9WR4OwHrTdpOwan_MFsyVsbBnqiI4vwXDL7-0gktAXRB8NrzoxE1MmYzf4VWAtxdX6mJLq6kjLOebfrtiq5E.tar?ccb=10-5&oh=00_AfDIxZG0SD2a3dCo-8JUILm-Q_WpXsxpkhMlZrXplPGHqA&oe=6455CEE4&_nc_sid=fb0754
sa_000745.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An925bu6Y5neg6DlDrBbAWZg0hrckD85ZEmibJux1qLkPJW9Cqurb6M6fC6upkUHRHzii06M_IoHcQN2QEVDLLjTQH3I97o.tar?ccb=10-5&oh=00_AfB-FZmv1Q-p8j65_QsSPry-MaKcqxBkj3fk9UoxSAPfsg&oe=6455E8D2&_nc_sid=fb0754
sa_000746.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An91gVvTS9WRMkhehBn_F4Godn_P-SsNlV1OLEXPtQj4Db0Oc3GTDrANKIoduPDANw37Y8WpUTIZKuj2NSrLwe8romTrPj8.tar?ccb=10-5&oh=00_AfBNLGylR2FEq9oEfKLbaElfo_1hHn_VtkD5j61kUxN4wQ&oe=6455F42A&_nc_sid=fb0754
sa_000748.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_Su2TgxwHEyP8gxE9lFDAqRFUGEhwpQcb4EzUfT9LyC7RKNYJqvqUSVg13zA1k9dVaO0f01tJU1uVVgaheR6OZ6MnGlrY.tar?ccb=10-5&oh=00_AfDLJdB6dHQCw1oR9ehfrBf8rjHSQlrmHBnQh0LyJxblEA&oe=6455E41C&_nc_sid=fb0754
sa_000753.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An__UENEUuGDGYX0GVvr3fyrv54_lXDzNNIrdMOY2u4wbgYQ5B-_dOjvvAafeH719frKk1JS0rxK1Ck0T4ozOrnLUlG4u6k.tar?ccb=10-5&oh=00_AfCpNetOWnkLbaoeXCvXBpHwTTSJ_gjdvEESVHAUmjxoOw&oe=6455F7FD&_nc_sid=fb0754
sa_000754.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An__QxbJPa5C5ZXBWZEv_VCSk9tCCpeqZvfV8hsvlXGbSTghhhUOFtUCIkgm4dNk-uuWMwcnqi2ytjzEg2wyHUMPy1Wnh-g.tar?ccb=10-5&oh=00_AfCuRj3wLwPEOPZDmTXi7b4_Bw6J3c_K6vgkXfp09QHeyg&oe=6455E678&_nc_sid=fb0754
sa_000755.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An83YucnPhq7LhHqtumiXl2oIHP5wqygaEg3FDNkIBmTJyDoaFWtTSEt4PsLdw5HGc5DWv6QGD7yb3B0kPcEq8bGwpGBHUQ.tar?ccb=10-5&oh=00_AfBMlpOHFfshXsssUAQOJZNCaGCmgSdQH5-H1cr2vkm33A&oe=6455EDCE&_nc_sid=fb0754
sa_000756.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_i6MTXNJaDU-ckl1pr7Bszx4EROpIeIfpkwzqMX2DwcwXIM6goS5KLD8cwNZkjlWdzLy8XLI3WMHrJ2QIioQ3RPjFWRjM.tar?ccb=10-5&oh=00_AfAWchGRGPUeCIVsiajY0MPRhAy2m984ji1KbNbWgRSH1w&oe=6455F606&_nc_sid=fb0754
sa_000758.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9XavU-Q0Rb9qQIDhAcUR3hL4qA3gX2oJsxE5lkc0CPHgYDxHh1JK1ZsRP5hn3JrCbdZ0dfLX0Nwk0bSJlN9wYHDLFKjkw.tar?ccb=10-5&oh=00_AfBhT43p8Ug4GmSv8P_rUPajMCfnbQhykzeGJWQ96zAAtA&oe=6455E108&_nc_sid=fb0754
sa_000768.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_yTmOqrSMMvVzsLgTLPfKuxbRy8ZDMH5rdTgsEJe5fkzgHdtj0JMg2DHEI-8BH2fp9goU1oa7kF3VlSXSW_gjYp_oHUjw.tar?ccb=10-5&oh=00_AfAJm4w26h-PGM-pPyQMbpnxBYd8E3wwTxJiURCnVh5RLw&oe=6455E2A6&_nc_sid=fb0754
sa_000769.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An83pS5XOyoZJs3OGc4ypcgM6kgwfC-viaCgsGAWGbxN9v7I3nBQamtRb_ROtZRdAnZg5cARQOpZshwtsQPpkYanD8WL4Mw.tar?ccb=10-5&oh=00_AfB4nvVf3aebC7ApQvJILEE0vcEE2ZHDx8RfmvDuSDB9sQ&oe=6455C6D8&_nc_sid=fb0754
sa_000778.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_TCu7YzlNX-Wb13n5p1_Y3E2rpT4nM0W01HAiCoPF9cZfPWrcSsUji0UMjbWDhDyGkH3nkClW5Cz6elBLD1k-vvdlP7qQ.tar?ccb=10-5&oh=00_AfDI9QkJxSNkDTPUGl_6E7mcTqtu1BDzXZlOhlWxv_W79g&oe=6455E1D6&_nc_sid=fb0754
sa_000779.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_C99uB-r8DTKiuRC_raqoB7FbgF_VvqsC0KD75GYhrq4oPTWc7W0XbTs9XAwtt-LepUMRrABcph94sf0i4b3L5PIkoyXA.tar?ccb=10-5&oh=00_AfDjwAYCwpwIn9sQp3GZBDF-_nPOdnYrW5hw_28UCZ_nEQ&oe=6455F8F4&_nc_sid=fb0754
sa_000783.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9ztJPCaA2dbce4Tbh0aFBARweBpBGp4Gw0wZjvEKU63QsGWRGse-poufbHMsxjxCwLTxQMmkLGv3ybne05mEe1JGRJrRE.tar?ccb=10-5&oh=00_AfDFKSUbUPRcJdFA4zw7Q25A-yVr6jc-y_U0lrXEPaIPwQ&oe=6455DBDA&_nc_sid=fb0754
sa_000784.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_sryiXcHURzsvlW4N4ajwmqGHTXxn32KdWNepGH0kRKimKEeFrqif_Ueqy27oCAKo_E6ZbZ47xHRvBCi3WswPxCIsVeZc.tar?ccb=10-5&oh=00_AfDcm5S2klFcciToFR95T4VpXztAYJRiVfjo6GAV3nyb1A&oe=6455E908&_nc_sid=fb0754
sa_000785.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8izuiJkHJ6EPgx6LMhwXGQmX_kdW9y6z5klG4U23R_AFYZATRYDMb3arQGE6uMlL8WFymZTvBnU_me92gzsDxHJ98cUUg.tar?ccb=10-5&oh=00_AfCuGF_-q6kPDEhJs88BZveY25cj0mIqevYys2Et_ZD7Vg&oe=6455D764&_nc_sid=fb0754
sa_000786.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_4p553DjISJiafFBVY7b2fMVzK6DBvHY9ruEsQDG58J9t35OvQEq7gotTdxk7C51tzap7m9tGMdGyUre2Y6KtSKhXK4tA.tar?ccb=10-5&oh=00_AfCBkbQRwPcqm92KzCPeniTBEHMhNll-l1CAVYtu111jww&oe=6455FAD8&_nc_sid=fb0754
sa_000788.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_sHKKNknq1mXvc-qOc0yDh3fhN8BtB7axLNEneqs-pWj-BvMRQ8Z811DgLO3oax3_ecHN6svTPYm9Yw4nRc_yJNIGd8T8.tar?ccb=10-5&oh=00_AfDJoqFz6WA7c7ZKbemHU1x7ncjKXR93iHXQcPkfmEBqfA&oe=6455E2DC&_nc_sid=fb0754
sa_000793.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9x83tQveoBjZztx7Qhl53M9c2pTEFSKAuVxNDo-LJfiIoY4omuBi3gOwgYElfdmtoOk1U9QgNwluG3M1flyfaJz2EnwRQ.tar?ccb=10-5&oh=00_AfAUTWRS5amjAbe89ZaFMgGU8QKl_6bF93KOvUHkc9HV_w&oe=6455F813&_nc_sid=fb0754
sa_000794.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_3A3t0DBDAKddXUF7qT-Jim8RlXRiNasIQeEo307pvmIkYwd3907_NbBWgqHOzU0503nICiUFk2ZezT6qyPaGAMeORo0Y.tar?ccb=10-5&oh=00_AfC_QEJqXgXCmNggWdz69dxk8FRlMEFj98ydiBL6iR--lw&oe=6455D8EB&_nc_sid=fb0754
sa_000795.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An80JVceCseKvr5DKoGAmNYaBgapo7G1M2a0ZGtsJ6SSMMDOsML0E5t70a5xuUNsTudtdz4lNBosx0iRdjrsExkKakPLFc8.tar?ccb=10-5&oh=00_AfD0ITfg4r5B8KICdqfqPLWZ78CGCOqoICDYL6fl_n2MDA&oe=6455E17E&_nc_sid=fb0754
sa_000796.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9o7Yut98xg5DjR7QBATfE1nTeQ8_IKeE2YTs2SwVxZJ3_z1pXKLiVf66nSA1uyLDooCA9m6xXUbOqu9dH2YBKnkORW8uk.tar?ccb=10-5&oh=00_AfANc6TfkE-6QTuT5HG2xxBlaoOwQprD1aqA5TTvajgTYA&oe=6455DCAB&_nc_sid=fb0754
sa_000798.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_il4G4nEUW4QP7VNjXHlIBSQ3XHeYX0paHbwQ4Y9Z8jKdyKvE-PNNJLq6iT_JYq2uWCDgkxXxB0oqTG3pt9OwDBCzwhxw.tar?ccb=10-5&oh=00_AfAEp5v3aFE9-y_e1Q1z6kJQCsm7jaQ9xnG0aTN2wOW97w&oe=6455C67F&_nc_sid=fb0754
sa_000707.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-5JLzj6Uw5Oqzwy_dLQlQdRAVeOlgAD2V0r__yqbIRUETVGUvORXfnLnSnb2hFPPXVVwzI1mR4iZ08GlHmXjZAdQHtUdk.tar?ccb=10-5&oh=00_AfC5uthuuctxmZkv9iCFujstMlZ1_UqDpH8v20LqoYP6Tg&oe=6455E4DB&_nc_sid=fb0754
sa_000709.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-LleztSVg0GjAwAv4RsxAK1h2XIO_zzfwpjo2Xn0yRTPmkuay-tnJqj0XKEnPeZuGkLx37at1NCxLa-JECmYjqf8KlT6A.tar?ccb=10-5&oh=00_AfAawehnqHe5kBfdRjKZxaGqiguyQhNirn1jRxOZ_EdNQA&oe=6455F320&_nc_sid=fb0754
sa_000727.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8yxJCaen5Gr-5-R5P7sYx_MK6ZbaVpMQiKjIFk0LwMqY8Upm457MvjGKsB-oTVNc5sS8V4haIsuQ7RCeGC1nwdDDm_Sao.tar?ccb=10-5&oh=00_AfDwKa6S_qHSnoOt9CCB1JizhZqYmA68FQw8D33NGrpJWQ&oe=6455DF3D&_nc_sid=fb0754
sa_000729.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-Vdwel-cMK5SGBFvyCQ10IThW1tP2Mz4jZ1zRMcFa2yOD5-OrbLyqVVPNlxooAHGnHaoq0lTf5yrIYp_XgYvBd7bEWE9k.tar?ccb=10-5&oh=00_AfAuyNXR8x0LpBCFJQcE_R04UYByY0UoGCbpO-wHJGh2Zw&oe=6455C397&_nc_sid=fb0754
sa_000737.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-6Oao28um8U0_Wsc33VvE2KPTnx_ctqy3TLGCwOo7alANz7ZYQMt92V-CTc3WQmNk6Wp-UM7SDBqR3SiUnMw4wP71v1Bo.tar?ccb=10-5&oh=00_AfAeVgSubDLa2oSUK-yAOb_jFu33u2VqPm-oSFalPZGlfQ&oe=6455F9A8&_nc_sid=fb0754
sa_000739.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8XuxbAUEWOZcdUYhm3KWvmAqehcuxFWhC3-gLfE_4GAriYM0E_jYJWuk8Jwg-V7mtluSSl9g08NNIj4y4TDk8E8zjbdiY.tar?ccb=10-5&oh=00_AfCCLgA-Bpr_GUa3fdu1gcFSzSKC1YRSVVUGEYL_Pjtz3w&oe=6455E879&_nc_sid=fb0754
sa_000747.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-s6ZhcECc2y5ytnHrMgkvICIL1RogW2P2O5zGJyig_gnJYaBY9non1l0cdX6wfYM8MHwUQWYqsNdSfcwQRsox7EAT8gho.tar?ccb=10-5&oh=00_AfAcMO6-ZzJrKVGP8dP8OzXs0pUQJh2BIRdGeinauRjAlg&oe=6455D7A3&_nc_sid=fb0754
sa_000749.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_egRNH3TEBGyjq-MtNSYwTZWrGWxYtSOwpu0qKhH_tJ9GrZ2FJBm1Gyo-Vauih0yzJ5UwbhSX4JqgmnWgHmzur15XtYlw.tar?ccb=10-5&oh=00_AfDbTs0jH_2xq_jy58dhXm3OBNvPzPlZy_T-KBRXpa9eeQ&oe=6455D379&_nc_sid=fb0754
sa_000757.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An842P4UapPbXRneWNellrt6-PCLbk3X4ENASS9797HulpFe3uCHDc7QBz801krOmaOOo-RPDnJkAKf4XCfokJTYsquOMh8.tar?ccb=10-5&oh=00_AfDoYBe_bW8vcH1JnU9CFPNpS-mv87aoF6KZNqstqkOtDw&oe=6455C991&_nc_sid=fb0754
